"","dateRep","day","month","year","cases","deaths","countriesAndTerritories","geoId","countryterritoryCode","popData2018"
"3635","18/04/2020",18,4,2020,0,0,"Faroe_Islands","FO","FRO",48497
"3636","17/04/2020",17,4,2020,0,0,"Faroe_Islands","FO","FRO",48497
"3637","16/04/2020",16,4,2020,0,0,"Faroe_Islands","FO","FRO",48497
"3638","15/04/2020",15,4,2020,0,0,"Faroe_Islands","FO","FRO",48497
"3639","14/04/2020",14,4,2020,0,0,"Faroe_Islands","FO","FRO",48497
"3640","13/04/2020",13,4,2020,0,0,"Faroe_Islands","FO","FRO",48497
"3641","12/04/2020",12,4,2020,0,0,"Faroe_Islands","FO","FRO",48497
"3642","11/04/2020",11,4,2020,0,0,"Faroe_Islands","FO","FRO",48497
"3643","10/04/2020",10,4,2020,0,0,"Faroe_Islands","FO","FRO",48497
"3644","09/04/2020",9,4,2020,0,0,"Faroe_Islands","FO","FRO",48497
"3645","08/04/2020",8,4,2020,1,0,"Faroe_Islands","FO","FRO",48497
"3646","07/04/2020",7,4,2020,2,0,"Faroe_Islands","FO","FRO",48497
"3647","06/04/2020",6,4,2020,0,0,"Faroe_Islands","FO","FRO",48497
"3648","05/04/2020",5,4,2020,2,0,"Faroe_Islands","FO","FRO",48497
"3649","04/04/2020",4,4,2020,2,0,"Faroe_Islands","FO","FRO",48497
"3650","03/04/2020",3,4,2020,4,0,"Faroe_Islands","FO","FRO",48497
"3651","02/04/2020",2,4,2020,4,0,"Faroe_Islands","FO","FRO",48497
"3652","01/04/2020",1,4,2020,1,0,"Faroe_Islands","FO","FRO",48497
"3653","31/03/2020",31,3,2020,9,0,"Faroe_Islands","FO","FRO",48497
"3654","30/03/2020",30,3,2020,4,0,"Faroe_Islands","FO","FRO",48497
"3655","29/03/2020",29,3,2020,11,0,"Faroe_Islands","FO","FRO",48497
"3656","28/03/2020",28,3,2020,4,0,"Faroe_Islands","FO","FRO",48497
"3657","27/03/2020",27,3,2020,8,0,"Faroe_Islands","FO","FRO",48497
"3658","26/03/2020",26,3,2020,10,0,"Faroe_Islands","FO","FRO",48497
"3659","25/03/2020",25,3,2020,4,0,"Faroe_Islands","FO","FRO",48497
"3660","24/03/2020",24,3,2020,3,0,"Faroe_Islands","FO","FRO",48497
"3661","23/03/2020",23,3,2020,23,0,"Faroe_Islands","FO","FRO",48497
"3662","22/03/2020",22,3,2020,12,0,"Faroe_Islands","FO","FRO",48497
"3663","21/03/2020",21,3,2020,8,0,"Faroe_Islands","FO","FRO",48497
"3664","20/03/2020",20,3,2020,72,0,"Faroe_Islands","FO","FRO",48497
